id,name,status,first_air_date,episode_run_time,overview,vote_average,vote_count,genres,keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,networks,created_by,last_episode_to_air,Cast_Summary,Crew_Summary,Video_Summary,source_series_name
220561,All The Liquors,Ended,2023-03-02,0,"Han Ji-yu is an employee on the marketing team of a liquor company. Park Ki-hoon, on the other hand, is a devilishly charming, skilful chef of a famous restaurant. When Ji-yu is asked to contact Ki-hoon’s restaurant in search of a potential collaboration, he runs up against a few walls—namely, Ki-hoon’s flat out refusal to sell any alcoholic drinks in his restaurant. But Ji-yu is not ready to just give up. What will he do to break the stubborn chef? Two men from different walks of life learn to open up to each other through the intoxicating power of love.",6.7,10,Drama,"restaurant, romance, miniseries, drinking, chef, healing, gay romance, boys' love (bl)",주류일절,/4jBZeazu5PB2jDU9zwhvwXjIlRq.jpg,/tEvxeOm1e6ZctwvN4gYuyWI1BH0.jpg,3.8966,ko,Miniseries,8,1,https://www.viki.com/tv/39149c-all-the-liquors,Viki,Kim Hoi Joon,Episode 8,"Kim Jun-hyung, Won Do-hyun, Jeong Ho-gyun, Roshin, Han Da-sol",Kim Hoi Joon (Screenstory),All The Liquors | Official Trailer | When a foodie twink falls in love with a pokerfaced chef...,all the liquors
127424,The Girl in the Mirror,Ended,2022-08-19,0,"After losing her memory in a bizarre accident that kills most of her classmates, Alma tries to unravel what happened that day — and regain her identity.",6.43,71,"Drama, Mystery","supernatural horror, horror",Alma,/6xI0gpmNljWQRCkB8UgSraXRB56.jpg,/smoEikTBxyuBLO1UF31M1ulqRj8.jpg,9.3055,es,Scripted,9,1,https://www.netflix.com/title/80241472,Netflix,Sergio G. Sánchez,Return,"Mireia Oriol, Álex Villazán, Pol Monen, Javier Morgade, Claudia Roset",Marc Domènech Sanmiquel (Digital Compositor),Official Trailer [Subtitled],alma
51019,Almost Human,Canceled,2013-11-17,0,"The year is 2048. By mandate, every cop must partner with a robot. Detective John Kennex returns to work after waking up from a 17-month coma. As he adjusts to working with his new partner, Dorian, a discontinued android with unexpected emotional responses, John also must learn to get along with his new colleagues.",7.388,526,"Drama, Crime, Sci-Fi & Fantasy, Action & Adventure","artificial intelligence (a.i.), android, future, police, robot, buddy cop, 2040s",Almost Human,/7KNvabIPtsfR01H1bJwc1sobRUM.jpg,/dAb6XKP1Zcykbo6LCM9ibG8ktQj.jpg,16.0897,en,Scripted,13,1,http://www.fox.com/almost-human/,FOX,J. H. Wyman,Straw Man,"Karl Urban, Michael Ealy, Minka Kelly, Mackenzie Crook, Michael Irby","Rick Norman (Sound Re-Recording Mixer), J. H. Wyman (Executive Producer)",Almost Human Opening,almost human
100383,Almost Paradise,Canceled,2020-03-30,45,"A former DEA agent forced into early retirement runs a gift shop in in the Philippines. Despite his best efforts to begin a tranquil new life, he’s pulled back into a world of dangerous people and deadly situations, either through his friends in the local police department or running into people from his old life. And the problem is: he likes it.",6.944,71,"Action & Adventure, Drama, Crime","crime fighter, philippines, american abroad, action hero",Almost Paradise,/wtmV4qF9ADKn8BQ1nHq3eTFjuaS.jpg,/shBcxf091CylOBTDQ0ifZIrAKYg.jpg,17.2413,en,Scripted,20,2,https://www.amazon.com/dp/B086MDVTW5,"WGN America, Amazon Freevee",,Brigade,"Christian Kane, Samantha Richelle, Arthur Acuña, Nonie Buencamino",,Almost Paradise Season 2 | Official Trailer | Coming July 21,almost paradise
68421,Altered Carbon,Canceled,2018-02-02,50,"After 250 years on ice, a prisoner returns to life in a new body with one chance to win his freedom: by solving a mind-bending murder.",7.7,2069,"Sci-Fi & Fantasy, Drama","sibling relationship, yakuza, biotechnology, virtual reality, investigation, detective story, distant future, cyberpunk, body-swap, consciousness, resistance fighter, alien world, neo-noir, human clone, cyber thriller, blade runner, loving, backstabbing",Altered Carbon,/66rKwpSexUZ3yTv5lBS1bjU4Ykk.jpg,/A6I3M4MIA2Pi2gS6vGdg2eVlVXT.jpg,32.0494,en,Scripted,18,2,https://www.netflix.com/title/80097140,Netflix,Laeta Kalogridis,Broken Angels,"Anthony Mackie, Renée Elise Goldsberry, Chris Conner, Lela Loren, Simone Missick","Jeff Russo (Main Title Theme Composer), Cori Uchida (Supervising Producer), Alexandra Huehn (Art Department Assistant)",Altered Carbon | Teaser | Netflix,altered carbon
135615,American Born Chinese,Canceled,2023-05-24,0,"Average teenager Jin Wang juggles his high school social life with his immigrant home life. When he meets a new foreign student on the first day of the school year, even more worlds collide as Jin is unwittingly entangled in a battle of Chinese mythological gods.",6.608,106,"Comedy, Sci-Fi & Fantasy, Action & Adventure","based on graphic novel, chinese american",American Born Chinese,/cwTYt6DKuMY6RSmQ269fpYH9ELN.jpg,/n5StTpznGP2zuagcZlQ3qUWZsrX.jpg,16.8963,en,Scripted,8,1,https://www.disneyplus.com/series/american-born-chinese/7ioMVSaWwKh4,Disney+,Kelvin Yu,The Fourth Scroll,"Ben Wang, Sydney Taylor, Chin Han, Ke Huy Quan, Jimmy Liu","Destin Daniel Cretton (Executive Producer), Kelvin Yu (Executive Producer), Charles Yu (Executive Producer)",Costumes Featurette,american born chinese
64513,American Crime Story,Ended,2016-02-02,0,An anthology series centered around some of history's most famous criminal investigations.,7.6,988,"Crime, Drama","police, based on true story, anthology, lawyer, criminal, crime investigation, criminal law",American Crime Story,/51Gihm701NoaXSzR7Zb7flVtbu0.jpg,/j8NSaQJqnSOx8vsxwEukY3oATNj.jpg,52.7012,en,Scripted,29,3,http://www.fxnetworks.com/shows/american-crime-story,FX,"Larry Karaszewski, Scott Alexander, Tom Rob Smith, Sarah Burgess",The Wilderness,"Sarah Paulson, Beanie Feldstein, Annaleigh Ashford, Margo Martindale, Edie Falco","Erin LeBre (Makeup Artist), Emma Sales (Assistant Production Coordinator), Jennifer Dunne (Location Manager)",American Crime Story Season 1 First Trailer (HD),american crime story
46639,American Gods,Canceled,2017-04-30,60,An ex-con becomes the traveling partner of a conman who turns out to be one of the older gods trying to recruit troops to battle the upstart deities. Based on Neil Gaiman's fantasy novel.,7.1,1668,"Drama, Mystery, Sci-Fi & Fantasy","based on novel or book, allegory, mythology, con man, road trip, god, conspiracy, mysterious man, ex-con, folklore",American Gods,/3KCAZaKHmoMIN9dHutqaMtubQqD.jpg,/uY3MJohUpY7UMMTK90BIhX5txEs.jpg,33.2618,en,Scripted,26,3,https://www.starz.com/us/en/series/31151,Starz,"Michael Green, Bryan Fuller",Tears of the Wrath-Bearing Tree,"Ricky Whittle, Ian McShane, Emily Browning, Yetide Badaki, Bruce Langley","Andrew Lockington (Original Music Composer), Kevin Banks (Music Editor), Bryan Fuller (Executive Producer)",,american gods
113984,Anatomy of a Scandal,Ended,2022-04-15,45,Sophie's privileged life as the wife of powerful politician James unravels when scandalous secrets surface — and he stands accused of a shocking crime.,7.022,205,Drama,"based on novel or book, scandal, politician, elite, miniseries, courtroom",Anatomy of a Scandal,/e1pUQkXbFNI6xH4oDuHnyJoOSib.jpg,/8zPoUJECL6X8G5T95OuJDorHdtV.jpg,20.2172,en,Miniseries,6,1,https://www.netflix.com/title/81152788,Netflix,"Melissa James Gibson, David E. Kelley",Episode 6,"Sienna Miller, Rupert Friend, Michelle Dockery, Naomi Scott, Josette Simon","Bruna Papandrea (Executive Producer), Margaret Chernin (Co-Executive Producer), Steve Hutensky (Executive Producer)",Official Trailer,anatomy of a scandal
64684,And Then There Were None,Ended,2015-12-26,60,"Ten strangers, drawn away from their normal lives to an isolated rock off the Devon coast. But as the mismatched group waits for the arrival of the hosts -- the improbably named Mr. and Mrs. U.N. Owen -- the weather sours and they find themselves cut off from civilization. Very soon, the guests, each struggling with their conscience, will start to die -- one by one, according to the rules of the nursery rhyme 'Ten Little Soldier Boys' -- a rhyme that hangs in every room of the house and ends with the most terrifying words of all: '... and then there were none.",7.561,627,"Mystery, Drama","england, based on novel or book, isolation, island, murder, miniseries, murder mystery, mysterious death, 1930s, accusation, devon england",And Then There Were None,/xbcGTnlxszacXztaOdY2hu5TI7K.jpg,/iM6t3rNQNmUJgIzNCF1aPiD6A5j.jpg,13.4477,en,Miniseries,3,1,http://www.bbc.co.uk/programmes/b06v2v52,BBC One,,Episode 3,"Charles Dance, Maeve Dermody, Aidan Turner, Burn Gorman, Toby Stephens","Abi Bach (Producer), Agatha Christie (Novel), Karen Lindsay-Stewart (Casting)",And Then There Were None: Trailer - BBC One,and then there were none
63787,Angel Eyes,Ended,2014-04-05,60,"Yoon Soo-wan and Park Dong-joo were each other's first loves, but were forced to separate due to painful family circumstances. Soo-wan, who had been blind, eventually undergoes an eye transplant surgery that restores her sight.",6.409,22,"Drama, Romance",,엔젤 아이즈,/l4O5DMWL806Ty6RxxRDzYysvb2G.jpg,/g8ZxwWAUbqWJUM2Xgeid1UitWbn.jpg,16.324,ko,Scripted,20,1,http://tv.sbs.co.kr/angeleyes/,SBS,,Episode 20,"Lee Sang-yun, Koo Hye-sun, Kang Ha-neul, Nam Ji-hyun, Kim Ji-seok","Yoon Ji-ryun (Writer), Park Shin-woo (Director)",,angel eyes
154647,Angry Birds: Summer Madness,Ended,2022-01-28,13,"Teen birds Red, Chuck, Bomb and Stella are crashing through Camp Splinterwood with their fellow feathered campers for a summer of high-flying hijinks!",7.2,92,"Animation, Action & Adventure, Sci-Fi & Fantasy, Comedy",,Angry Birds: Summer Madness,/6ko4jfA5BrcRADDaAfMagZ4ZGpG.jpg,/gBy4Wv2rwXatdjLUcQw8WQLg1sO.jpg,20.2759,en,Miniseries,36,3,https://www.netflix.com/title/81161575,Netflix,"Rob Doherty, Scott Sonneborn",Pigmas,"Ian Hanlin, Deven Mack, Ty Olsson, Gigi Saul Guerrero, Ana Sani",,Official Trailer,angry birds summer madness
62244,Angry Mom,Ended,2015-03-18,60,"When Jo Gang-Ja attended high school, she was notorious for fighting. She gave birth to her daughter A-Ran in her late teens and became more responsible. Her daughter A-Ran is now a high school student, but A-Ran is bullied at school. Jo Gang-Ja decides to go back to high school to protect her daughter. Jo Gang-Ja becomes a high school student again.",7.7,114,"Comedy, Drama, Family",,앵그리맘,/rCqKUifoZnNAwLCubqCVheASwSL.jpg,/hmhg7yKytfCYMUybXVXzisq8XZZ.jpg,15.0002,ko,Scripted,16,1,http://www.imbc.com/broad/tv/drama/angm/,MBC,,Episode 16,"Kim Hee-seon, Ji Hyun-woo, Kim You-jung, Lim Hyung-jun, Koh Soo-hee","Choi Byeong-gil (Director), Kim Ban Di (Screenplay)",,angry mom
66025,Animal Kingdom,Ended,2016-06-14,50,"17-year-old Joshua ""J"" Cody moves in with his freewheeling relatives in their Southern California beach town after his mother dies of a heroin overdose. Headed by boot-tough matriarch Janine ""Smurf"" Cody and her right-hand Baz, who runs the business and calls the shots, the clan also consists of Pope, the oldest and most dangerous of the Cody boys; Craig, the tough and fearless middle son; and Deran, the troubled, suspicious ""baby"" of the family.",7.7,464,"Crime, Drama","outlaw, dysfunctional family, crime family, nostalgic, southern california, dramatic, amused",Animal Kingdom,/rzvdKrnSRKPFI0pgqMQknDPpRC9.jpg,/qTFvZUtNwPz8laW5nYgy9FvKLGP.jpg,51.095,en,Scripted,75,6,https://www.tntdrama.com/shows/animal-kingdom,TNT,Jonathan Lisco,Fubar,"Finn Cole, Shawn Hatosy, Ben Robson, Jake Weary, Leila George",,Animal Kingdom: The Cody Men Answer Fan Questions at SXSW | TNT,animal kingdom
107124,Animaniacs,Ended,2020-11-20,12,"Yakko, Wakko and Dot return for all-new big laughs and the occasional epic takedown of authority figures in serious need of an ego check. Joining the Warners are Starbox & Cindy on their latest play date while Pinky and the Brain's ideas for world domination lead them to all new adventures.",8.439,577,"Animation, Comedy",family,Animaniacs,/wmPZzLov9OhiknK4jW4qE6mgvHf.jpg,/kgEFD11dQdi8tCUgdNX1Ul02LlW.jpg,41.0941,en,Scripted,123,3,https://www.hulu.com/series/animaniacs-b072680d-5485-4adf-87ac-4805c0e96bee,Hulu,,Everyday Safety: Giant Adirondack Chair,"Rob Paulsen, Jess Harnell, Tress MacNeille, Maurice LaMarche","Peter Hastings (Producer), Rusty Mills (Producer), Sherri Stoner (Producer)",The Complete Series Trailer,animaniacs
16047,Anne of Green Gables,Ended,1979-01-07,24,"Anne Shirley is a freckle-faced, red-haired girl, who grows up in an orphanage having lost her parents at a very early age. Anne is always cheerful and fun-loving despite being brought up without love or affection. When she turns 11, she is adopted by the old farmer Matthew Cuthbert and his sister Marilla. Anne starts her new life with Matthew and Marilla at a farm called ""Green Gables"", but actually the Cuthberts wanted a boy who could help with their work on the farm... Overcoming many hardships and meeting many friends and people, Anne grows up to be a strong-minded woman.",7.6,43,"Animation, Drama, Kids","based on novel or book, canada, adoption, slice of life, school, based on children's book, anime, optimist, rural, adopted girl, iyashikei, simple life, xix century",赤毛のアン,/hW5TyvMdJbyAOOzFCTQCwDHa3g5.jpg,/9QKNNX8LikJOO2N52UfThr1yuIF.jpg,51.6225,ja,Scripted,50,1,http://www.nippon-animation.co.jp/work/1307/,Fuji TV,,"God's in Heaven, All Is Well on Earth","Eiko Yamada, Fumie Kitahara, Ryūji Saikachi, Michio Hazama, Gara Takashima","Masahiro Ioka (Art Direction), Kurodo Mori (Original Music Composer), Shigeo Endo (Producer)",Anne of Green Gables Comes to Blu-ray,anne of green gables
70785,Anne with an E,Canceled,2017-03-19,47,"A coming-of-age story about an outsider who, against all odds and numerous challenges, fights for love and acceptance and for her place in the world. The series centers on a young orphaned girl in the late 1890’s, who, after an abusive childhood spent in orphanages and the homes of strangers, is mistakenly sent to live with an elderly woman and her aging brother. Over time, 13-year-old Anne will transform their lives and eventually the small town in which they live with her unique spirit, fierce intellect and brilliant imagination.",8.66,4776,"Drama, Family","based on novel or book, canada, friendship, unrequited love, coming of age, orphan, period drama, 19th century, found family",Anne with an E,/6P6tXhjT5tK3qOXzxF9OMLlG7iz.jpg,/ywQtHG17LZhAFZyZtBflhtFMtJ7.jpg,42.9798,en,Scripted,27,3,http://www.cbc.ca/anne/,CBC Television,Moira Walley-Beckett,The Better Feeling of My Heart,"Amybeth McNulty, Geraldine James, R.H. Thomson, Lucas Jade Zumann, Joanna Douglas","Jacques Fortier (Prop Designer), Lucy Maud Montgomery (Novel), Miranda de Pencier (Executive Producer)",loose adaptation,anne with an e
79130,Another Life,Canceled,2019-07-25,45,"After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact.",6.081,413,"Sci-Fi & Fantasy, Drama","hologram, flashback, space, alien, mission, military, spaceship",Another Life,/htazQ0cPoloL5SJ2bqOCKh9UTcc.jpg,/6ygiUWflbmz5p2LFc3COVHriQzK.jpg,26.0112,en,Scripted,20,2,https://www.netflix.com/title/80236236,Netflix,Aaron Martin,D-Day,"Katee Sackhoff, Justin Chatwin, Samuel Anderson, Elizabeth Faith Ludlow, Tongayi Chirisa",Noreen Halpern (Executive Producer),Official Trailer,another life
33189,Apocalypse: The Second World War,Ended,2009-09-08,0,"A six-part French documentary about the Second World War composed exclusively of actual footage of the war as filmed by war correspondents, soldiers, resistance fighters and private citizens. The series is shown in color, with the black and white footage being fully colorized, save for some original color footage. The only exception to the treatment are most Holocaust scenes, which are presented in the original black and white.",8.3,142,"Documentary, War & Politics","holocaust (shoah), world war ii, nazi, allies, miniseries, soldier, warfare, bombing, 1940s, axis",Apocalypse : La 2ème Guerre mondiale,/4rR7mhk7cynxJCPCOPBwd9f73IP.jpg,/qLpFwOWA59lRlXjY8TRGZ1kn8NR.jpg,11.2905,fr,Miniseries,6,1,https://www.france.tv/france-5/apocalypse-la-2e-guerre-mondiale/,France 2,"Jean-Louis Guillaud, Isabelle Clarke, Daniel Costelle, Henri de Turenne",Inferno (1944-1945),"Mathieu Kassovitz, Dwight D. Eisenhower, Adolf Hitler, Franklin D. Roosevelt, Charles de Gaulle","Louis Vaudeville (Producer), Jean-François Bouret (Visual Effects), Kenji Kawai (Music)",APOCALYPSE  WORLD WAR II   Documentary Series Trailer secvente,apocalypse the second world war
98137,Aquaman: King of Atlantis,Ended,2021-10-14,45,"It’s Aquaman’s first day on the job as king of Atlantis and he’s got a LOT of catching up to do. Luckily, he has his two royal advisors to back him up – Vulko, the scholar, and Mera, the water controlling warrior-princess. Between dealing with unscrupulous surface dwellers, elder evils from beyond time and his own half-brother who wants to overthrow him, Aquaman is going to have to rise to the challenge and prove to his subjects, and to himself, that he’s the right man for the trident!",6.4,24,"Animation, Action & Adventure, Comedy","atlantis, superhero, based on comic, miniseries, stopped time",Aquaman: King of Atlantis,/zDf9Dv7gmt8qMHnhuiKBldk3q2q.jpg,/5ebwuVn4BfDvMFMDoGXayjynAne.jpg,0.7388,en,Miniseries,3,1,https://www.hbomax.com/series/urn:hbo:series:GYUyYEAyY8qzCVQEAAAB_,HBO Max,"Victor Courtright, Marly Halpern-Graser",Chapter Three: Tidal Shift,"Cooper Andrews, Gillian Jacobs, Thomas Lennon, Dana Snyder","James Wan (Executive Producer), Mort Weisinger (Characters), Paul Norris (Characters)",,aquaman king of atlantis
